year,genus,species,researcher,location,field_chambers,treatment_type_1,treatment_1,treatment_type_2,treatment_2,treatment_type_3,Treatment_3,field_number_seeds,field_seeds_scaled_viability,field_number_germinants,chamber_temperature_day,chamber_temperature_night,chamber_light_hrs,chamber_length_days,chamber_number_seeds,chamber_number_germinants,TZ_number_stained,TZ_number_viable,TZ_number_nonviable
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,27,1,26,7,19
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,24,0,24,1,23
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,25,0,25,2,23
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,0,25,4,21
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,1,24,5,19
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,23,0,23,10,13
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,2,23,3,20
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,23,0,23,6,17
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,27,1,26,12,14
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,24,0,24,6,18
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,27,1,26,8,18
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,24,1,23,5,18
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,26,1,25,4,21
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,2,23,6,17
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,1,24,8,16
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,24,2,22,18,4
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,26,5,21,16,5
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,21,1,20,2,18
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,29,2,27,5,22
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,7,18,15,3
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,27,6,21,17,4
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,5,20,19,1
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,25,7,18,17,1
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,20,5,15,13,2
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,30,13,17,7,10
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,23,3,20,16,4
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,25,4,21,18,3
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,22,9,13,12,1
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,28,5,23,19,4
2014,Trachymene,ornata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,warm,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,17,4,13,12,1
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,19,4,15,2,13
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,22,5,17,1,16
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,12,5,7,0,7
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,26,0,26,0,26
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,19,0,19,0,19
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,17,4,13,0,13
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,23,5,18,0,18
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,15,5,12,28,31,6,25,0,25
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,15,1,14,0,14
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,17,6,11,2,9
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,14,4,10,0,10
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,15,5,12,28,17,5,12,0,12
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,16,3,13,0,13
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,26,11,15,1,14
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,13,4,9,0,9
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,26,1,25,0,25
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,cool,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,19,2,17,0,17
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,18,7,11,0,11
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,25,7,18,0,18
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,shade,#N/A,#N/A,#N/A,20,10,12,28,27,4,23,0,23
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,15,4,11,0,11
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,18,4,14,1,13
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,15,8,7,0,7
2014,Waitzia,acuminata,John_Dwyer_and Todd_Erickson,Kings_Park,chambers,maternal_environment,cool,after_ripening_environment,warm,mircosite_environment,sun,#N/A,#N/A,#N/A,20,10,12,28,17,9,8,0,8
